[34m[1mwandb[39m[22m: [33mWARNING[39m Calling wandb.run.save without any arguments is deprecated.Changes to attributes are automatically persisted.
INFO: You are using a CUDA device ('NVIDIA GeForce RTX 3090') that has Tensor Cores. To properly utilize them, you should set `torch.set_float32_matmul_precision('medium' | 'high')` which will trade-off precision for performance. For more details, read https://pytorch.org/docs/stable/generated/torch.set_float32_matmul_precision.html#torch.set_float32_matmul_precision
INFO:lightning.pytorch.utilities.rank_zero:You are using a CUDA device ('NVIDIA GeForce RTX 3090') that has Tensor Cores. To properly utilize them, you should set `torch.set_float32_matmul_precision('medium' | 'high')` which will trade-off precision for performance. For more details, read https://pytorch.org/docs/stable/generated/torch.set_float32_matmul_precision.html#torch.set_float32_matmul_precision
INFO: Initializing distributed: GLOBAL_RANK: 0, MEMBER: 1/1
INFO:lightning.fabric.utilities.distributed:Initializing distributed: GLOBAL_RANK: 0, MEMBER: 1/1
INFO: ----------------------------------------------------------------------------------------------------
distributed_backend=nccl
All distributed processes registered. Starting with 1 processes
----------------------------------------------------------------------------------------------------
INFO:lightning.pytorch.utilities.rank_zero:----------------------------------------------------------------------------------------------------
distributed_backend=nccl
All distributed processes registered. Starting with 1 processes
----------------------------------------------------------------------------------------------------
INFO:timm.models._builder:Loading pretrained weights from Hugging Face hub (timm/convnext_xxlarge.clip_laion2b_soup_ft_in1k)
INFO:timm.models._hub:[timm/convnext_xxlarge.clip_laion2b_soup_ft_in1k] Safe alternative available for 'pytorch_model.bin' (as 'model.safetensors'). Loading weights using safetensors.
INFO:RS_utils:{'input_size': (3, 256, 256), 'interpolation': 'bicubic', 'mean': (0.48145466, 0.4578275, 0.40821073), 'std': (0.26862954, 0.26130258, 0.27577711), 'crop_pct': 1.0, 'crop_mode': 'center'}
INFO:RS_utils:Compose(
    Resize(size=256, interpolation=bicubic, max_size=None, antialias=warn)
    CenterCrop(size=(256, 256))
    ToTensor()
    Normalize(mean=tensor([0.4815, 0.4578, 0.4082]), std=tensor([0.2686, 0.2613, 0.2758]))
INFO:RS_utils:{'epoch': 2, 'iteration': 12, 'progress': 0.17391304347826086, 'loss': 1.6321, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 13, 'progress': 0.18840579710144928, 'loss': 2.1351, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 14, 'progress': 0.2028985507246377, 'loss': 1.6564, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 15, 'progress': 0.21739130434782608, 'loss': 2.2701, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 16, 'progress': 0.2318840579710145, 'loss': 1.9307, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 17, 'progress': 0.2463768115942029, 'loss': 1.9479, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 18, 'progress': 0.2608695652173913, 'loss': 1.9602, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 19, 'progress': 0.2753623188405797, 'loss': 2.0465, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 20, 'progress': 0.2898550724637681, 'loss': 1.7632, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 21, 'progress': 0.30434782608695654, 'loss': 1.5853, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 22, 'progress': 0.3188405797101449, 'loss': 1.878, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 23, 'progress': 0.3333333333333333, 'loss': 1.9759, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 24, 'progress': 0.34782608695652173, 'loss': 1.9013, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 25, 'progress': 0.36231884057971014, 'loss': 1.6307, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 26, 'progress': 0.37681159420289856, 'loss': 2.1929, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 27, 'progress': 0.391304347826087, 'loss': 1.8502, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 28, 'progress': 0.4057971014492754, 'loss': 1.9291, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 29, 'progress': 0.42028985507246375, 'loss': 2.4112, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 30, 'progress': 0.43478260869565216, 'loss': 1.9265, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 31, 'progress': 0.4492753623188406, 'loss': 2.3274, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 32, 'progress': 0.463768115942029, 'loss': 1.901, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 33, 'progress': 0.4782608695652174, 'loss': 2.3853, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 34, 'progress': 0.4927536231884058, 'loss': 2.1008, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 35, 'progress': 0.5072463768115942, 'loss': 1.7273, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 36, 'progress': 0.5217391304347826, 'loss': 1.8178, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 37, 'progress': 0.5362318840579711, 'loss': 1.9609, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 38, 'progress': 0.5507246376811594, 'loss': 1.5998, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 39, 'progress': 0.5652173913043478, 'loss': 1.8103, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 40, 'progress': 0.5797101449275363, 'loss': 2.0787, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 41, 'progress': 0.5942028985507246, 'loss': 2.117, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 42, 'progress': 0.6086956521739131, 'loss': 1.8781, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 43, 'progress': 0.6231884057971014, 'loss': 2.2496, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 44, 'progress': 0.6376811594202898, 'loss': 2.4368, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 45, 'progress': 0.6521739130434783, 'loss': 1.8055, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 46, 'progress': 0.6666666666666666, 'loss': 2.0297, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 47, 'progress': 0.6811594202898551, 'loss': 1.8102, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 48, 'progress': 0.6956521739130435, 'loss': 1.5801, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 49, 'progress': 0.7101449275362319, 'loss': 1.9329, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 50, 'progress': 0.7246376811594203, 'loss': 2.105, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 51, 'progress': 0.7391304347826086, 'loss': 2.3337, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 52, 'progress': 0.7536231884057971, 'loss': 1.96, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 53, 'progress': 0.7681159420289855, 'loss': 2.1709, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 54, 'progress': 0.782608695652174, 'loss': 2.036, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 55, 'progress': 0.7971014492753623, 'loss': 2.2012, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 56, 'progress': 0.8115942028985508, 'loss': 2.0425, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 57, 'progress': 0.8260869565217391, 'loss': 2.0548, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 58, 'progress': 0.8405797101449275, 'loss': 1.9391, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 59, 'progress': 0.855072463768116, 'loss': 2.0193, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 60, 'progress': 0.8695652173913043, 'loss': 2.0497, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 61, 'progress': 0.8840579710144928, 'loss': 2.2217, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 62, 'progress': 0.8985507246376812, 'loss': 2.2933, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 63, 'progress': 0.9130434782608695, 'loss': 2.2482, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 64, 'progress': 0.927536231884058, 'loss': 1.9115, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 65, 'progress': 0.9420289855072463, 'loss': 2.0192, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 66, 'progress': 0.9565217391304348, 'loss': 1.945, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 67, 'progress': 0.9710144927536232, 'loss': 1.7573, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'iteration': 68, 'progress': 0.9855072463768116, 'loss': 1.7908, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 2, 'batch_size': 4, 'lr': 0.00025, 'best_top1_acc': 41.935483870967744, 'best_top5_acc': 90.3225806451613}
INFO:RS_utils:{'epoch': 3, 'iteration': 0, 'progress': 0.0, 'loss': 1.8063, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 1, 'progress': 0.014492753623188406, 'loss': 1.8397, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 2, 'progress': 0.028985507246376812, 'loss': 1.5582, 'batch_size': 4, 'lr': 0.00025}
 Best Top-1 Accuracy: [red]41.9%[/red]	Best Top-5 Accuracy: [red]90.3%[/red]
INFO:RS_utils:{'epoch': 3, 'iteration': 3, 'progress': 0.043478260869565216, 'loss': 2.1218, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 4, 'progress': 0.057971014492753624, 'loss': 1.7804, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 5, 'progress': 0.07246376811594203, 'loss': 2.2189, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 6, 'progress': 0.08695652173913043, 'loss': 1.8592, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 7, 'progress': 0.10144927536231885, 'loss': 1.8311, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 8, 'progress': 0.11594202898550725, 'loss': 2.4923, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 9, 'progress': 0.13043478260869565, 'loss': 2.3369, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 10, 'progress': 0.14492753623188406, 'loss': 1.7475, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 11, 'progress': 0.15942028985507245, 'loss': 1.561, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 12, 'progress': 0.17391304347826086, 'loss': 2.4095, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 13, 'progress': 0.18840579710144928, 'loss': 1.7779, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 14, 'progress': 0.2028985507246377, 'loss': 1.7018, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 15, 'progress': 0.21739130434782608, 'loss': 1.8835, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 16, 'progress': 0.2318840579710145, 'loss': 1.9909, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 17, 'progress': 0.2463768115942029, 'loss': 1.9318, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 18, 'progress': 0.2608695652173913, 'loss': 1.9881, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 19, 'progress': 0.2753623188405797, 'loss': 1.9816, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 20, 'progress': 0.2898550724637681, 'loss': 2.4804, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 21, 'progress': 0.30434782608695654, 'loss': 2.4561, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 22, 'progress': 0.3188405797101449, 'loss': 2.0002, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 23, 'progress': 0.3333333333333333, 'loss': 2.0307, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 24, 'progress': 0.34782608695652173, 'loss': 2.0806, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 25, 'progress': 0.36231884057971014, 'loss': 2.2559, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 26, 'progress': 0.37681159420289856, 'loss': 1.5944, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 27, 'progress': 0.391304347826087, 'loss': 2.1744, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 28, 'progress': 0.4057971014492754, 'loss': 1.4232, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 29, 'progress': 0.42028985507246375, 'loss': 1.875, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 30, 'progress': 0.43478260869565216, 'loss': 2.0045, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 31, 'progress': 0.4492753623188406, 'loss': 1.7174, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 32, 'progress': 0.463768115942029, 'loss': 2.195, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 33, 'progress': 0.4782608695652174, 'loss': 1.9891, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 34, 'progress': 0.4927536231884058, 'loss': 1.724, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 35, 'progress': 0.5072463768115942, 'loss': 1.7193, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 36, 'progress': 0.5217391304347826, 'loss': 2.0108, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 37, 'progress': 0.5362318840579711, 'loss': 1.8645, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 38, 'progress': 0.5507246376811594, 'loss': 2.3683, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 39, 'progress': 0.5652173913043478, 'loss': 1.9145, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 40, 'progress': 0.5797101449275363, 'loss': 1.913, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 41, 'progress': 0.5942028985507246, 'loss': 2.2143, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 42, 'progress': 0.6086956521739131, 'loss': 2.1132, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 43, 'progress': 0.6231884057971014, 'loss': 1.8398, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 44, 'progress': 0.6376811594202898, 'loss': 1.8399, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 45, 'progress': 0.6521739130434783, 'loss': 1.7029, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 46, 'progress': 0.6666666666666666, 'loss': 1.8159, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 47, 'progress': 0.6811594202898551, 'loss': 1.8052, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 48, 'progress': 0.6956521739130435, 'loss': 1.9136, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 49, 'progress': 0.7101449275362319, 'loss': 2.0788, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 50, 'progress': 0.7246376811594203, 'loss': 1.7858, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 51, 'progress': 0.7391304347826086, 'loss': 1.8694, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 52, 'progress': 0.7536231884057971, 'loss': 1.9696, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 53, 'progress': 0.7681159420289855, 'loss': 2.3696, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 54, 'progress': 0.782608695652174, 'loss': 2.3289, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 55, 'progress': 0.7971014492753623, 'loss': 1.7104, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 56, 'progress': 0.8115942028985508, 'loss': 2.0005, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 57, 'progress': 0.8260869565217391, 'loss': 2.2721, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 58, 'progress': 0.8405797101449275, 'loss': 1.7055, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 59, 'progress': 0.855072463768116, 'loss': 2.0167, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 60, 'progress': 0.8695652173913043, 'loss': 2.1224, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 61, 'progress': 0.8840579710144928, 'loss': 1.93, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 62, 'progress': 0.8985507246376812, 'loss': 2.1228, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 63, 'progress': 0.9130434782608695, 'loss': 2.1025, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 64, 'progress': 0.927536231884058, 'loss': 2.0082, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 65, 'progress': 0.9420289855072463, 'loss': 1.8433, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 66, 'progress': 0.9565217391304348, 'loss': 1.9422, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 67, 'progress': 0.9710144927536232, 'loss': 1.8047, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'iteration': 68, 'progress': 0.9855072463768116, 'loss': 1.8509, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 3, 'batch_size': 4, 'lr': 0.00025, 'best_top1_acc': 41.935483870967744, 'best_top5_acc': 70.96774193548387}
INFO:RS_utils:{'epoch': 4, 'iteration': 0, 'progress': 0.0, 'loss': 1.9861, 'batch_size': 4, 'lr': 0.00025}
 Best Top-1 Accuracy: [red]41.9%[/red]	Best Top-5 Accuracy: [red]71.0%[/red]
INFO:RS_utils:{'epoch': 4, 'iteration': 1, 'progress': 0.014492753623188406, 'loss': 2.108, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 2, 'progress': 0.028985507246376812, 'loss': 2.0353, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 3, 'progress': 0.043478260869565216, 'loss': 1.7163, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 4, 'progress': 0.057971014492753624, 'loss': 2.3021, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 5, 'progress': 0.07246376811594203, 'loss': 2.0615, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 6, 'progress': 0.08695652173913043, 'loss': 1.6695, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 7, 'progress': 0.10144927536231885, 'loss': 1.8206, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 8, 'progress': 0.11594202898550725, 'loss': 2.0966, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 9, 'progress': 0.13043478260869565, 'loss': 1.8068, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 10, 'progress': 0.14492753623188406, 'loss': 2.2221, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 11, 'progress': 0.15942028985507245, 'loss': 1.5037, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 12, 'progress': 0.17391304347826086, 'loss': 1.6976, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 13, 'progress': 0.18840579710144928, 'loss': 2.1612, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 14, 'progress': 0.2028985507246377, 'loss': 1.7295, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 15, 'progress': 0.21739130434782608, 'loss': 1.7542, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 16, 'progress': 0.2318840579710145, 'loss': 2.002, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 17, 'progress': 0.2463768115942029, 'loss': 1.7995, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 18, 'progress': 0.2608695652173913, 'loss': 1.5811, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 19, 'progress': 0.2753623188405797, 'loss': 1.9167, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 20, 'progress': 0.2898550724637681, 'loss': 2.2807, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 21, 'progress': 0.30434782608695654, 'loss': 1.6319, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 22, 'progress': 0.3188405797101449, 'loss': 2.2086, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 23, 'progress': 0.3333333333333333, 'loss': 1.9773, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 24, 'progress': 0.34782608695652173, 'loss': 1.8159, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 25, 'progress': 0.36231884057971014, 'loss': 1.8338, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 26, 'progress': 0.37681159420289856, 'loss': 2.128, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 27, 'progress': 0.391304347826087, 'loss': 2.1127, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 28, 'progress': 0.4057971014492754, 'loss': 1.9443, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 29, 'progress': 0.42028985507246375, 'loss': 1.8621, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 30, 'progress': 0.43478260869565216, 'loss': 1.5887, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 31, 'progress': 0.4492753623188406, 'loss': 1.7158, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 32, 'progress': 0.463768115942029, 'loss': 2.0832, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 33, 'progress': 0.4782608695652174, 'loss': 1.8329, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 34, 'progress': 0.4927536231884058, 'loss': 1.8039, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 35, 'progress': 0.5072463768115942, 'loss': 1.384, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 36, 'progress': 0.5217391304347826, 'loss': 1.9621, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 37, 'progress': 0.5362318840579711, 'loss': 2.2209, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 38, 'progress': 0.5507246376811594, 'loss': 2.1449, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 39, 'progress': 0.5652173913043478, 'loss': 1.9747, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 4, 'iteration': 40, 'progress': 0.5797101449275363, 'loss': 1.7033, 'batch_size': 4, 'lr': 0.00025}
